iter	precipitation	interception	throughfall	runoff	leak	evaporation	transpitation_0	transpitation_1	transpitation_2	transpitation_3	transpitation_4	transpiration1016	SWC_0	SWC_1	SWC_2	SWC_3	SWC_4	SWP_0	SWP_1	SWP_2	SWP_3	SWP_4
1179	46.2	1.79167e-06	0.0450802	0	0.0433932	0.000156476	0.000198457	0.000299377	0.000258701	0.000167919	4.43871e-05	0.000873889	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1180	21	1.78904e-06	0.0198818	0	0.0187101	0.000202882	0.000330595	0.000497465	0.000428421	0.000277082	7.30199e-05	0.00129293	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1181	20.6	1.78667e-06	0.0194833	0	0.0176588	0.000217989	0.000405529	0.000610213	0.000525313	0.000339555	8.94427e-05	0.00145856	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1182	6.4	1.78536e-06	0.00528415	0	0.00305469	0.000259403	0.000458556	0.000689864	0.000593489	0.000383269	0.000100867	0.00171341	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1183	5.2	1.78513e-06	0.00408429	0	0.00161554	0.000242708	0.000405098	0.00060946	0.00052456	0.000339011	8.92857e-05	0.00159199	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1184	11.8	1.78351e-06	0.0106853	0	0.00865199	6.59038e-05	7.22711e-05	0.000109034	9.46541e-05	6.19013e-05	1.64848e-05	0.000228725	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1185	2.6	1.78092e-06	0.00148692	0	0.000948598	0.00018398	0.000436866	0.000656845	0.00056512	0.000365208	9.62026e-05	0.00176222	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1186	36.8	1.78334e-06	0.0356854	0	0.0335101	5.50282e-05	0.000120116	0.000181004	0.000156532	0.000101809	2.69695e-05	0.000420146	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1187	35.8	1.78074e-06	0.034687	0	0.0340088	9.17745e-05	0.000141807	0.000213532	0.000184237	0.000119463	3.15599e-05	0.000520438	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1188	43	1.77784e-06	0.0418889	0	0.0411606	3.76451e-05	3.0021e-05	4.49399e-05	3.88875e-05	2.54506e-05	6.79232e-06	0.000134233	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1189	73.6	1.77507e-06	0.0724906	0	0.0722535	9.09661e-05	0.000190581	0.000286606	0.000246847	0.000159768	4.21441e-05	0.000888144	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1190	13.8	1.77227e-06	0.0126923	0	0.0115272	0.000239193	0.000425767	0.000640371	0.000550993	0.000355983	9.37234e-05	0.00168223	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1191	1	1.6e-06	0	0	0	0.000349321	0.000482799	0.000867172	0.000778934	0.00051623	0.000136669	0.0020148	0.325699	0.330665	0.332072	0.333005	0.333353	-0.0110351	-0.0103573	-0.0101748	-0.0100561	-0.0100121	
1192	0.4	6.4e-07	0	0	0	0.000303318	0.00027642	0.000581523	0.000557773	0.000387065	0.000104236	0.00139345	0.317838	0.326895	0.330125	0.33236	0.333212	-0.0122274	-0.010867	-0.0104285	-0.0101381	-0.0100299	
1193	4.8	1.77408e-06	0.0036912	0	0	0.000332091	0.000600112	0.000824259	0.000653247	0.000473783	0.000130393	0.00210677	0.33345	0.330982	0.32873	0.331876	0.333105	-0.01	-0.0103164	-0.010615	-0.0102001	-0.0100434	
1194	1.6	1.77641e-06	0.000489745	0	0	0.000303885	0.000549313	0.000767482	0.000651543	0.000489734	0.000136653	0.00189441	0.329307	0.327398	0.327097	0.331283	0.33297	-0.0105375	-0.0107979	-0.0108389	-0.0102767	-0.0100604	
1195	3.2	1.77866e-06	0.00208834	0	0	0.000324643	0.000571159	0.000690629	0.000551046	0.000432135	0.00012307	0.00172156	0.33345	0.32754	0.325468	0.330671	0.332829	-0.01	-0.0107795	-0.0110681	-0.0103566	-0.0100783	
1196	4.6	1.77765e-06	0.00348897	0	0	0.000232752	0.000400661	0.000606059	0.000392449	0.000301407	8.76327e-05	0.0013891	0.33345	0.333449	0.325679	0.330131	0.332703	-0.01	-0.0100001	-0.0110404	-0.0104277	-0.0100944	
1197	94.8	1.77512e-06	0.0936906	0	0.0852752	0.000139152	0.000264222	0.000398512	0.000344216	0.000223301	5.89953e-05	0.000840374	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1198	11.6	1.77272e-06	0.0104921	0	0.00898288	0.000219922	0.000546022	0.000819271	0.000702833	0.000452724	0.000118907	0.00215426	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1199	1.4	1.77635e-06	0.000289783	0	0	0.000218341	0.000405564	0.000634188	0.00057973	0.000388893	0.00010354	0.00170118	0.328704	0.329888	0.331693	0.332884	0.333327	-0.0106187	-0.0104599	-0.0102236	-0.0100714	-0.0100154	
1200	26.6	1.77807e-06	0.0254887	0	0.0205621	0.000246343	0.000559189	0.000838739	0.000719077	0.000462795	0.000121448	0.00231664	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1201	3.6	1.78071e-06	0.00248705	0	0	0.000240184	0.000344266	0.000519	0.000447434	0.000285783	7.62482e-05	0.00128527	0.33345	0.333449	0.333429	0.333044	0.333324	-0.01	-0.00999999	-0.0100026	-0.0100511	-0.0100157	
1202	0.4	6.4e-07	0	0	0	0.000261667	0.000457689	0.00078853	0.000702855	0.000457786	0.000122531	0.00199031	0.32739	0.331193	0.33231	0.332687	0.333246	-0.0107981	-0.0102883	-0.0101443	-0.0100964	-0.0100256	
1203	0	0	0	0	0	0.000347966	0.000436945	0.000894587	0.000841821	0.000568038	0.000153466	0.00219036	0.319334	0.327765	0.330553	0.332115	0.33312	-0.0119882	-0.0107466	-0.010372	-0.0101694	-0.0100416	
1204	0.2	3.2e-07	0	0	0	0.000296853	0.000288628	0.000679747	0.000682875	0.000484103	0.000133205	0.00162069	0.311996	0.323875	0.328449	0.331404	0.332961	-0.0132227	-0.0112982	-0.0106533	-0.010261	-0.0100615	
1205	1.2	1.78305e-06	8.55913e-05	0	0	0.000414144	0.000373395	0.00100125	0.0010449	0.000763686	0.000211859	0.00254202	0.305824	0.32092	0.326741	0.330799	0.332824	-0.0143921	-0.0117416	-0.0108885	-0.0103399	-0.0100789	
1206	0	0	0	0	0	0.000305578	0.000271544	0.00081567	0.000909588	0.000705293	0.000200374	0.00217021	0.299034	0.316567	0.324129	0.329845	0.332606	-0.0158422	-0.0124363	-0.0112613	-0.0104658	-0.0101067	
1207	0	0	0	0	0	0.000230359	0.000210383	0.000682091	0.000800928	0.000654283	0.000190325	0.00188712	0.294015	0.31302	0.321855	0.328963	0.332399	-0.0170422	-0.013042	-0.0115992	-0.0105838	-0.010133	
1208	24.2	1.79013e-06	0.0230812	0	0.00251341	0.000146159	0.000203352	0.000306931	0.000265561	0.000172699	4.573e-05	0.00074741	0.33345	0.333449	0.33345	0.33345	0.333445	-0.01	-0.00999999	-0.01	-0.01	-0.0100006	
1209	55	1.78749e-06	0.0538828	0	0.0527341	0.000149636	0.000326408	0.000490516	0.000421774	0.000272343	7.16647e-05	0.00142062	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1210	2.8	1.78555e-06	0.00168403	0	0	0.000322034	0.000462371	0.000695752	0.000598824	0.000384286	0.000101642	0.00168371	0.33345	0.333449	0.333448	0.333264	0.333376	-0.01	-0.00999999	-0.0100002	-0.0100234	-0.0100092	
1211	3	1.78357e-06	0.00188527	0	0	0.000255231	0.000582892	0.000875998	0.000743308	0.000473754	0.000126793	0.00212822	0.33345	0.333449	0.333118	0.33279	0.333271	-0.01	-0.00999999	-0.0100418	-0.0100833	-0.0100224	
1212	96.6	1.78592e-06	0.0954838	0	0.091778	6.95305e-05	0.000135582	0.000204427	0.000176849	0.000115051	3.0482e-05	0.000560127	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1213	85	1.78327e-06	0.0838855	0	0.0831918	3.13044e-05	1.78323e-05	2.65565e-05	2.30582e-05	1.52409e-05	4.10951e-06	6.56447e-05	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1214	11	1.78059e-06	0.00988713	0	0.00961368	0.000186648	0.000349552	0.000526431	0.000453651	0.000293532	7.73725e-05	0.00139981	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1215	4.4	1.7781e-06	0.00328869	0	0.0013258	0.000262346	0.000449166	0.000675439	0.000580879	0.000375043	9.8679e-05	0.00169322	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1216	0.2	3.2e-07	0	0	0	0.000371935	0.000549103	0.000996594	0.000896516	0.000594466	0.000157293	0.00231929	0.325239	0.330513	0.331997	0.332981	0.333348	-0.0111007	-0.0103773	-0.0101844	-0.0100591	-0.0100128	
1217	2	1.78158e-06	0.00088651	0	0	0.000311345	0.000485945	0.000744676	0.000725817	0.000508974	0.000137577	0.00202109	0.325499	0.32618	0.329756	0.332238	0.333186	-0.0110637	-0.0109672	-0.0104774	-0.0101536	-0.0100332	
1218	36.6	1.78343e-06	0.0354853	0	0.0276	0.00011244	0.00021949	0.000330072	0.000284235	0.000183853	4.84463e-05	0.000941011	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1219	70.8	1.78095e-06	0.0696869	0	0.0685737	4.71084e-05	1.22564e-05	1.831e-05	1.5947e-05	1.0569e-05	2.85683e-06	4.66041e-05	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1220	6.2	1.77821e-06	0.00508862	0	0.00477111	0.000257576	0.000403534	0.000608141	0.000524038	0.000338885	8.92656e-05	0.00148172	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1221	22.4	1.77571e-06	0.0212902	0	0.0192214	0.00010493	0.000147225	0.000222479	0.000192773	0.000125513	3.32618e-05	0.000563959	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1222	4.4	1.77267e-06	0.00329208	0	0.002361	0.000209826	0.000367053	0.000552013	0.000474671	0.000306416	8.06076e-05	0.00154349	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1223	4.8	1.77171e-06	0.00369268	0	0.0016437	0.000268225	0.000456838	0.000688199	0.000592825	0.000383334	0.000100987	0.00170559	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1224	1.6	1.77124e-06	0.000492977	0	0	0.000281324	0.00059459	0.000874952	0.000793279	0.000529735	0.000140928	0.00219424	0.330998	0.330458	0.331968	0.332971	0.333346	-0.0103139	-0.0103846	-0.0101882	-0.0100604	-0.0100131	
1225	6.4	1.7748e-06	0.00529075	0	0.000177683	0.000268366	0.000469114	0.000706466	0.000608472	0.000392985	0.00010333	0.00171912	0.33345	0.333449	0.33345	0.333421	0.333371	-0.01	-0.00999999	-0.01	-0.0100037	-0.0100098	
1226	128	1.77608e-06	0.12689	0	0.124474	3.65981e-05	2.76319e-05	4.1249e-05	3.56187e-05	2.32898e-05	6.21458e-06	0.000105451	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1227	0.2	3.2e-07	0	0	0	0.000294981	0.000602312	0.0010091	0.000866911	0.000558546	0.000146574	0.00250754	0.330224	0.33327	0.333361	0.333421	0.333443	-0.0104154	-0.0100225	-0.0100112	-0.0100037	-0.0100008	
1228	6.4	1.77755e-06	0.00528903	0	0.00148923	0.000187375	0.000465423	0.000700281	0.000602635	0.000389386	0.000102532	0.00178247	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1229	6.2	1.78012e-06	0.00508743	0	0.00267128	0.000155894	0.000408447	0.000613433	0.000526773	0.000339605	8.92431e-05	0.00165219	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1230	15	1.7821e-06	0.0138862	0	0.0117605	0.000148186	0.000285187	0.000430223	0.000371489	0.000240848	6.35927e-05	0.0010331	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1231	79.4	1.77954e-06	0.0782878	0	0.0768521	4.43812e-05	6.45312e-05	9.70012e-05	8.39468e-05	5.47585e-05	1.45489e-05	0.000169494	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1232	28.6	1.77689e-06	0.0274894	0	0.0271409	3.37572e-05	7.47027e-05	0.000112652	9.75988e-05	6.36297e-05	1.68928e-05	0.000336468	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1233	8.2	1.77417e-06	0.00709115	0	0.00665769	6.79837e-05	0.000143015	0.000216124	0.000187283	0.000121965	3.23343e-05	0.00048679	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1234	30.6	1.77124e-06	0.029493	0	0.0287581	3.41227e-05	4.01215e-05	6.02703e-05	5.22221e-05	3.41644e-05	9.10818e-06	0.000163052	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1235	54.6	1.76791e-06	0.0534951	0	0.0532541	4.50651e-05	9.80141e-05	0.000148195	0.000128559	8.38584e-05	2.22684e-05	0.000393753	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1236	6.6	1.76474e-06	0.00549704	0	0.00494652	6.96197e-05	0.000198229	0.000299519	0.00025917	0.000168457	4.45864e-05	0.000863071	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1237	2	1.76184e-06	0.000898851	0	2.14162e-07	6.41756e-05	0.000164585	0.00024851	0.000214931	0.000139109	3.69293e-05	0.000636566	0.33345	0.333449	0.333447	0.333335	0.333405	-0.01	-0.00999999	-0.0100003	-0.0100144	-0.0100055	
1238	3.2	1.75894e-06	0.00210066	0	0.00109639	6.47079e-05	0.000139133	0.000210277	0.000182143	0.000118569	3.14273e-05	0.000501346	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1239	8.8	1.75634e-06	0.00770229	0	0.00682993	0.000190804	0.000390542	0.000587508	0.000505194	0.000326101	8.57893e-05	0.00165207	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1240	18.6	1.75731e-06	0.0175017	0	0.0155577	4.88134e-05	8.00317e-05	0.000120593	0.000104365	6.80091e-05	1.80563e-05	0.000318904	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1241	0.8	1.28e-06	0	0	0	0.000129513	0.00035042	0.000558842	0.000486009	0.000316458	8.36434e-05	0.00140408	0.331354	0.332925	0.333189	0.333365	0.333431	-0.0102674	-0.0100661	-0.0100328	-0.0100107	-0.0100023	
1242	0	0	0	0	0	0.000165608	0.000365471	0.000642562	0.000580651	0.000386876	0.000102767	0.00175407	0.326194	0.330496	0.331974	0.332969	0.333345	-0.0109651	-0.0103796	-0.0101874	-0.0100606	-0.0100132	
1243	21.4	1.75642e-06	0.0203022	0	0.0156795	6.28429e-05	0.000127225	0.000192146	0.00016635	0.000108279	2.8708e-05	0.000477629	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1244	27.4	1.75381e-06	0.0263039	0	0.0256439	3.72434e-05	4.78145e-05	7.22007e-05	6.27008e-05	4.10149e-05	1.09246e-05	0.0002182	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1245	1	1.6e-06	0	0	0	7.94377e-05	0.00016543	0.000258554	0.000224685	0.000146403	3.87609e-05	0.000757583	0.332177	0.333136	0.333293	0.333398	0.333438	-0.0101613	-0.0100395	-0.0100197	-0.0100064	-0.0100014	
1246	14	1.74778e-06	0.0129076	0	0.0116405	0.000119228	0.000283315	0.000427149	0.000368309	0.000238415	6.28683e-05	0.00103417	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1247	40	1.74651e-06	0.0389084	0	0.0373842	0.000144151	0.000376939	0.000567827	0.000488875	0.000315889	8.31655e-05	0.00157142	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1248	9.6	1.74845e-06	0.00850722	0	0.00655543	0.000119092	0.000322012	0.000485297	0.000418122	0.000270409	7.12491e-05	0.00140486	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1249	18.8	1.74713e-06	0.017708	0	0.0159693	0.000171663	0.000391575	0.000589216	0.000506728	0.000327168	8.6104e-05	0.00161168	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1250	18.4	1.74897e-06	0.0173069	0	0.0153272	7.89187e-05	0.000186626	0.000281534	0.000242935	0.000157379	4.15278e-05	0.000730101	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1251	3.2	1.74631e-06	0.00210856	0	0.00109872	9.98361e-05	0.000309457	0.000466349	0.000401941	0.000260148	6.86104e-05	0.0013241	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1252	0.2	3.2e-07	0	0	0	0.000277443	0.000469602	0.000810793	0.000720067	0.000474058	0.000125347	0.00201685	0.327581	0.331422	0.332445	0.333125	0.333379	-0.0107719	-0.0102586	-0.0101271	-0.0100409	-0.0100089	
1253	21	1.7474e-06	0.0199079	0	0.0154371	8.69158e-05	0.000250729	0.000378857	0.000327551	0.000212628	5.62105e-05	0.000915917	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1254	0.6	9.6e-07	0	0	0	0.000239186	0.000453924	0.000766917	0.000676582	0.000443566	0.000117132	0.00184609	0.328551	0.331803	0.332631	0.333184	0.333392	-0.0106393	-0.0102095	-0.0101035	-0.0100334	-0.0100073	
1255	6.4	1.74775e-06	0.00530766	0	0.00111845	0.000265927	0.000500314	0.00075252	0.000646596	0.000416876	0.000109531	0.00196653	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1256	14	1.74921e-06	0.0129067	0	0.010104	0.000376868	0.000604093	0.000907192	0.000777981	0.000500566	0.000131286	0.00225016	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1257	13.4	1.75246e-06	0.0123047	0	0.00901537	0.00036822	0.000598529	0.00090031	0.000773854	0.000499152	0.000131207	0.002058	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1258	33.8	1.7551e-06	0.0327031	0	0.0296222	0.000177841	0.000365572	0.000550458	0.000474037	0.000306489	8.0742e-05	0.00135885	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1259	3.6	1.75307e-06	0.00250433	0	0.000429451	0.000297582	0.000543001	0.000815725	0.000700219	0.000451079	0.000118443	0.00205694	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1260	16.4	1.75637e-06	0.0153023	0	0.0124027	0.000271118	0.000496722	0.000746229	0.000640646	0.000412778	0.000108404	0.00193116	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1261	50.4	1.75945e-06	0.0493004	0	0.0468114	8.4141e-05	0.000125484	0.000189154	0.000163428	0.000106126	2.80676e-05	0.0005129	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1262	26.6	1.75683e-06	0.025502	0	0.0248523	3.7454e-05	9.92333e-05	0.000149487	0.000129231	8.40493e-05	2.22683e-05	0.000384435	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1263	43	1.75415e-06	0.0419037	0	0.041296	0.00012342	0.000368378	0.000554563	0.000477498	0.000308682	8.13113e-05	0.00152445	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1264	0.6	9.6e-07	0	0	0	0.000177411	0.000372847	0.000625379	0.000560167	0.000371083	9.84028e-05	0.00170371	0.327992	0.331039	0.332256	0.333064	0.333366	-0.0107155	-0.0103085	-0.0101513	-0.0100486	-0.0100105	
1265	6.2	1.7582e-06	0.00510112	0	0.000942795	0.00016261	0.000391872	0.000589548	0.00050719	0.000327553	8.62025e-05	0.00153939	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1266	59.4	1.76033e-06	0.0582998	0	0.0561762	0.000221229	0.000534444	0.000803185	0.000689961	0.00044488	0.000116917	0.00205347	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1267	1.2	1.76325e-06	9.79716e-05	0	0	9.42545e-05	0.000249959	0.000401433	0.000367931	0.000247641	6.61343e-05	0.00119768	0.328142	0.329958	0.331725	0.332894	0.333329	-0.010695	-0.0104506	-0.0102195	-0.0100701	-0.0100151	
1268	0.4	6.4e-07	0	0	0	0.000259015	0.000420703	0.000761568	0.000713517	0.000486684	0.000130117	0.00197905	0.323053	0.328212	0.330805	0.332584	0.333261	-0.0114193	-0.0106854	-0.010339	-0.0101094	-0.0100237	
1269	23.8	1.76414e-06	0.0226974	0	0.0158032	0.000203828	0.000465583	0.000700724	0.000603074	0.000389625	0.000102574	0.00178663	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1270	15	1.76602e-06	0.0138962	0	0.0115816	5.30659e-05	0.000168286	0.000254228	0.000220183	0.000143303	3.79704e-05	0.000668716	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1271	2.6	1.76335e-06	0.00149791	0	0.000526759	0.000147179	0.000360608	0.000542427	0.000466588	0.000301254	7.92496e-05	0.00147499	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1272	0.6	9.6e-07	0	0	0	0.000220151	0.000455497	0.00077429	0.000691494	0.000456797	0.00012088	0.00202179	0.327642	0.331091	0.332283	0.333073	0.333368	-0.0107634	-0.0103016	-0.0101478	-0.0100474	-0.0100103	
1273	9.6	1.76739e-06	0.00849539	0	0.00389374	0.000132412	0.000288774	0.000435446	0.000375824	0.000243524	6.4261e-05	0.00108463	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1274	12	1.76514e-06	0.0108968	0	0.00928934	0.00019962	0.000532246	0.00080096	0.000689172	0.000445068	0.000117112	0.00211807	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1275	0.2	3.2e-07	0	0	0	0.000152165	0.000381014	0.000647819	0.000592934	0.000398625	0.00010638	0.00163044	0.326606	0.329967	0.331727	0.332893	0.333329	-0.0109073	-0.0104494	-0.0102192	-0.0100701	-0.0100152	
1276	10.2	1.76559e-06	0.00909651	0	0.00411857	0.000114445	0.000288455	0.000433708	0.000373015	0.000240854	6.33705e-05	0.000987979	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1277	12.8	1.76346e-06	0.0116978	0	0.0100538	0.000244665	0.000581042	0.000873293	0.000750316	0.0004839	0.000127203	0.00206638	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1278	7.6	1.76577e-06	0.0064964	0	0.00353357	0.000147077	0.000435234	0.000654077	0.000562119	0.000362688	9.5377e-05	0.00161502	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1279	0	0	0	0	0	0.000226655	0.000502853	0.000866341	0.000781916	0.000520443	0.000138223	0.00216836	0.326831	0.330606	0.332044	0.332996	0.333351	-0.0108758	-0.0103651	-0.0101784	-0.0100571	-0.0100124	
1280	0.6	9.6e-07	0	0	0	0.00031216	0.000464155	0.000940756	0.000899825	0.000622225	0.000166943	0.00231105	0.318681	0.326839	0.33009	0.332346	0.333209	-0.012092	-0.0108748	-0.0104332	-0.0101398	-0.0100303	
1281	3.4	1.77283e-06	0.00229198	0	0	0.000279487	0.000651436	0.000664557	0.000681598	0.000502346	0.000138707	0.00215061	0.333403	0.32308	0.32784	0.331568	0.333037	-0.0100059	-0.011416	-0.0107363	-0.0102398	-0.010052	
1282	3.6	1.77536e-06	0.0024904	0	0	0.000259499	0.000598273	0.000709592	0.000591071	0.000456069	0.000128761	0.00192456	0.33345	0.327037	0.326136	0.33094	0.332894	-0.01	-0.0108487	-0.0109734	-0.0103214	-0.0100701	
1283	6	1.77809e-06	0.0048887	0	0	5.83076e-05	0.000132721	0.000200586	0.000151614	0.000101101	2.92797e-05	0.000541052	0.33345	0.333449	0.329778	0.33037	0.332761	-0.01	-0.00999999	-0.0104765	-0.0103962	-0.0100869	
1284	7.2	1.77545e-06	0.00609035	0	0.000901906	5.6662e-05	0.000157532	0.000237948	0.000206164	0.000134221	3.54651e-05	0.000427601	0.33345	0.333449	0.33345	0.333444	0.333367	-0.01	-0.00999999	-0.01	-0.0100007	-0.0100104	
1285	0	0	0	0	0	0.000249634	0.000449019	0.000751797	0.000655936	0.000426895	0.000112057	0.00195619	0.329378	0.332415	0.332934	0.333277	0.333331	-0.0105278	-0.0101309	-0.010065	-0.0100218	-0.010015	
1286	28.8	1.7754e-06	0.0276904	0	0.024105	8.45099e-05	0.00024774	0.00037293	0.000321533	0.000208283	5.49723e-05	0.000929457	0.33345	0.333449	0.33345	0.33345	0.33345	-0.01	-0.00999999	-0.01	-0.01	-0.00999999	
1287	1.6	1.77288e-06	0.000491948	0	0	0.000116725	0.000412444	0.00059755	0.000520487	0.000343969	9.14807e-05	0.0015378	0.33345	0.332383	0.332646	0.333189	0.333393	-0.01	-0.0101351	-0.0101015	-0.0100328	-0.0100071	
